post_id,source,source_type,source_name,text,timestamp,engagement_metric,lang,migration_flag
d04232da-1c20-433d-beb6-0f77cd4c9aeb,telegram,primary_dataset,telegram_playstore,Apk yg bagus bagi kalian yg cari apk yg mirip whatsapp ini nih rekomendasi bet. Apknya membantu bet. Pas kayak ada yg cari bot gitu. Kayak gwe kalo ada sesuatu itu pakek bot. Botnya gratis pula. Sekian itu aja. Moga update stiker yg tidak berbayar.,2021-03-23T22:09:08Z,299,en,1
06a23bc8-0787-4699-8756-f0304827723e,telegram,primary_dataset,telegram_playstore,"Bagus banget apk nya, cuman Nggak kayak whatsapp gitu lho.. Bisa bikin Status, Cuman Bagus nya apk Ini adalah foto profil nya bisa Dari video Suka Banget deh pokoknya.. Thankyou-!",2021-03-23T12:54:34Z,10,en,1
bafd4ed7-c1e0-48ca-a33c-05c05035c5d4,telegram,primary_dataset,telegram_playstore,Kak Ada in story biar kya whatsapp gitu,2021-03-23T12:50:49Z,0,en,1
7794d41a-1e00-4d85-b6b8-f9ba251a9310,telegram,primary_dataset,telegram_playstore,vs whatsapp,2021-03-23T12:30:59Z,0,en,1
0ad392b3-9e5f-4507-81f3-d54a429fb5a1,telegram,primary_dataset,telegram_playstore,"Kenapa telegram saya tidak bisa di gunakan saat menggunakan kuota data,pada hal kuota dan jaringan saya normal",2021-03-22T21:48:36Z,3,en,1
fe658bb8-28c0-48fe-a0d6-115fa7e6f267,telegram,primary_dataset,telegram_playstore,"Wahhh Saingannya WhatsApp Nih, Awoawoakwoak",2021-03-22T19:34:35Z,0,en,1
e50387ff-806c-4dcc-a247-fef7cbae9d90,telegram,primary_dataset,telegram_playstore,"Ukuran aplikasinya lebih kecil dari yang lain, menapung anggota grup lebih banyak, transfer data lebih besar",2021-03-22T14:07:53Z,0,en,1
c3430bef-6eef-418d-ba06-cf901a408530,telegram,primary_dataset,telegram_playstore,"Sukaaa, pliss adain fiturr statusss gtuu kyk ig dan whatsapp",2021-03-22T06:15:50Z,0,en,1
162d1f1b-aadc-4e17-b94b-4d1eba0809bc,telegram,primary_dataset,telegram_playstore,Kalau ada fitur story ditelegram WhatsApp bisa kalah tolong adakan fitur story,2021-03-21T20:20:48Z,0,en,1
21e0c005-b979-4bcd-bb03-487f851fa7d6,telegram,primary_dataset,telegram_playstore,datang kesini karna Guru Bilang instal buat group disini karena hemat paket,2021-03-21T09:01:48Z,0,en,1
f0717398-4423-48e8-be62-ace35958fde0,telegram,primary_dataset,telegram_playstore,Mudah untuk komunikasi nya dan cepat tersimpan rapi data kita Dan semoga selalu memberikan yang terbaik buat kita semua,2021-03-20T18:06:57Z,2,en,1
f3596999-defc-4674-9ee4-21fe1ffaefbc,telegram,primary_dataset,telegram_playstore,"BOLEH BERI MASUKAN GA?? KALAU BOLEH, TOLONG DONG APLIKASI NYA DI BERI LAMAN UNTUK MEMBUAT STATUS,SEPERTI DI WHATSAPP KAN ENAK KALAU BISA BIKIN STATUS :)",2021-03-20T12:13:21Z,1,en,1
87e5898b-b37f-4d3e-b6a4-65fdb76205e9,telegram,primary_dataset,telegram_playstore,Telegram lebih baik dari WhatsApp,2021-03-20T11:14:50Z,0,en,1
2776fc2e-3888-4651-acbb-2b5eb6e996da,telegram,primary_dataset,telegram_playstore,"good, but I gave a 4 star first because there is still something missing, namely, please provide a story feature like on WhatsApp",2021-03-19T09:56:54Z,0,en,1
11fc1fc9-df25-45e0-b5df-71b2b6aff87c,telegram,primary_dataset,telegram_playstore,Bagus sii tinggal tambah fitur story aja seperti WhatsApp. Ntar klo udh ditambah fitur story aku kasi bintang 5 dehh wkwkwwk,2021-03-18T19:22:14Z,0,en,1
a0a9cb9b-e555-4d68-9b2b-60b80747b7ba,telegram,primary_dataset,telegram_playstore,wa ga aman. pindah sini aja,2021-03-17T19:50:02Z,0,en,1
67361f44-866b-474e-81bf-a5b38df7b204,telegram,primary_dataset,telegram_playstore,Telegram ini sama dengan WhatsApp dan ini aplikasi ini sangat bagus dan saya kasih bintang 5...karena saya sangat suka aplikasi ini guys.!,2021-03-17T18:05:49Z,2,en,1
e6be880b-fcef-4a65-a57d-7a415de1a72f,telegram,primary_dataset,telegram_playstore,Besar bnget makai datanya,2021-03-16T19:59:20Z,0,en,1
e8e0d0e5-f32f-442b-919a-102dc105b91a,telegram,primary_dataset,telegram_playstore,Bagus aplikasinya tapi sekedar saran lebih baik ada sistem hapus akun seperti whatsapp biar tidak menunggu waktu satu bulan-6 bulanan baru akun hilang,2021-03-16T18:53:27Z,0,en,1
a3e974f1-c7a1-45d3-8838-0486cf75ac2d,telegram,primary_dataset,telegram_playstore,"Hallo namaku Arin, sebenarnya apk ini bagus tp klo ada fitur status kyk WhatsApp pasti bagus trus emojinya lengkap font nya bisa diubah beuh buagus",2021-03-16T18:42:39Z,0,en,1
1a5b3d58-0978-4c03-b201-d941b257c4f7,telegram,primary_dataset,telegram_playstore,Makasih berkat kamu aku jadi punya temen tele dan punya chatan selain whatsapp^^,2021-03-16T13:38:45Z,0,en,1
6de2e0d3-520e-410d-a015-6996f18ef3a0,telegram,primary_dataset,telegram_playstore,"Aplikasi Gooddd'sszzzrrrrr... . Tapi Ada Juga WhatsApp , Aplikasi Chatting Bersainghh , Hahaha , Hanya Bercanda",2021-03-16T06:59:48Z,0,en,1
b2a03d1a-b63e-4ad6-a0dd-dfaa14a95cc0,telegram,primary_dataset,telegram_playstore,"Hai, apk ini bagus banget dan aku baru coba sekarangan, seru bisa membuat channel tenyata seperti di YouTube dan yg paling saya suka itu foto profil nya bisa seperti status yg berada di wa keren pokoknya bagus lagi . Bagi yang blm download apk ini buruan di jamin bagus deh seru banget , eh iya mungkin tinggal di update aja sedikit yg harus d update nya mungkin tambahkan story' seperti di ig wa Facebook ya begitu tolong update sedikit perubahan saja biar bisa ada story' nya",2021-03-15T08:26:06Z,0,en,1
6b3928c6-ad11-496e-befe-3a76c45305cf,telegram,primary_dataset,telegram_playstore,g bisa ngirim pesan di gc :( pdhl data aktif,2021-03-14T13:39:49Z,0,en,1
75ee21cd-6439-467a-8834-a2e687a158e2,telegram,primary_dataset,telegram_playstore,telegram ini bagus jadi bisa menggantikan whatsapp,2021-03-13T17:30:39Z,0,en,1
222b9131-1036-4117-b9f4-2886c4f5df52,telegram,primary_dataset,telegram_playstore,Aplikasinya bagus aku suka sama aplikasinya cuman bakal lebih bagus lagi kalau ada story nya kayak WhatsApp,2021-03-13T10:01:23Z,0,en,1
e3620111-1993-458f-8b96-ec685346f627,telegram,primary_dataset,telegram_playstore,Bagus amat app ini bernama WhatsApp,2021-03-12T21:50:59Z,0,en,1
4b931587-4722-4293-8ffc-8b1cf09226c5,telegram,primary_dataset,telegram_playstore,"kak saya anak rp , ingin memberi apa yyak intinya kasih fitur story kak Ku yakin bakal banyak yang pindah ke tele okeyyy",2021-03-12T09:59:44Z,0,en,1
fbbc3bed-f87c-41cd-a26f-9d792577fbd6,telegram,primary_dataset,telegram_playstore,Lebih keren daripada WhatsApp,2021-03-11T22:43:13Z,0,en,1
0087be81-729a-45d7-96d8-da122bd350a2,telegram,primary_dataset,telegram_playstore,"assalamualaikum wr.wb apk nya bagus banget ini ka, tapi tolong banget ini mah dikasi fitur story kaya di whatsapp biar makin keren, tolong banget ya ntar kalau uda di update di kasi fitur story uda segitu aja, wassallamu'alaikum wr.wb",2021-03-11T20:54:59Z,0,en,1
7a4aacd8-88ed-4255-96cc-a8765990fa93,telegram,primary_dataset,telegram_playstore,Lebih memudahjan untuk pengiriman dan penerimaan data.,2021-03-11T20:45:57Z,0,en,1
badbdc45-a704-4425-afb7-a4d27a6533d2,telegram,primary_dataset,telegram_playstore,Wahhh apk ini bagus banget makasih developer yg udh buat apk nya .serius aku suka banget .jadi kek WhatsApp iPhone gtu mksh developer semoga semakin sukses ya,2021-03-11T19:06:46Z,0,en,1
858e083a-6658-466c-84a1-290c4b79791b,telegram,primary_dataset,telegram_playstore,Walaupun keluar masuk telegram kode OTP tetep masuk keren . Kalau WhatsApp keluar masuk OTP gak akan terkirim,2021-03-11T15:39:30Z,0,en,1
57d156c3-7b29-4700-ba50-a4e473dce27b,telegram,primary_dataset,telegram_playstore,"may I have a little opinion? please make a status feature on telegram like the one on WhatsApp, thank you!",2021-03-11T15:38:46Z,0,en,1
30427eec-8f89-405c-a756-3d4e1413347d,telegram,primary_dataset,telegram_playstore,"Aplikasi ini wajib di download si soalnya bagus banget, coba aja tambahin fitur storynya pasti sya akan menghapus whatsapp saya",2021-03-11T08:28:42Z,0,en,1
361f5591-da96-415f-a4b0-4f6349e889fb,telegram,primary_dataset,telegram_playstore,"Can I ask something. I have second account in my telegram ,but it's not mine. It's my friend's. So, if I delete or log out the account from my phone. Will the same data from my friend Will be deleted too? Please respon this fast",2021-03-09T12:44:01Z,0,en,1
efcd7a2b-69eb-4754-9f53-eece4b17c616,telegram,primary_dataset,telegram_playstore,"Alhamdulillah secara pribadi selama saya gunakan app ini sejak pandemi datang app ini bener-bener sangat berguna, dan saya sangat banyak terbantu dengan aplikasi ini, pokoknya keren lah tapi kalau mau lebih keren lagi, tambahin fitur story dong:)) kek di wa gitu, jadi klo misal dah ada fitur storynya, saya bisa hapus app WA saya:> seru kan? Wkwkwk ya pokonya semangat untuk terus update ya developer nya dan terimakasih banyak developer untuk aplikasi yang bener-bener keren ini",2021-03-08T19:16:19Z,1091,en,1
94a98b54-a487-4d52-a8f5-e933819bf591,telegram,primary_dataset,telegram_playstore,"Kasih vitur story dong min, biar bisa pindah dari wa ke tele",2021-03-08T17:48:02Z,0,en,1
813adf37-8591-46e6-96fc-4454f25c6592,telegram,primary_dataset,telegram_playstore,Andaikan diaplikasi telegram ada setatusnya pasti akan lebih banyak yang suka dan yang pakai Whatsap pada berduyun-duyun pindah ke sini..,2021-03-08T14:50:24Z,1,en,1
aedd2d98-91a1-42da-9b3b-ae986ff107fe,telegram,primary_dataset,telegram_playstore,Cakep.... Saya mohon bantuanya untuk menghapus semua data saya di karenakan saya tidak bisa masuk ke akun saya di karenakan saya lupa paswordnya. Tetapi saya akan download kembali aplikasi ini di karenakan grup kerja saya ada di aplikasi ini,2021-03-08T13:16:41Z,4,en,1
6944c9e5-4d2c-48a5-a0cf-5555552fecf7,telegram,primary_dataset,telegram_playstore,"Aplikasi ini sangat bagus, lebih bagus dari whatsapp tapi di telegram tidak ada history mohon untuk di tingkat kan lagi",2021-03-07T18:51:10Z,3,en,1
ad30cf3b-e578-42d3-a1ec-a35e79e59187,telegram,primary_dataset,telegram_playstore,aplikasi nya si bagus tpi lebih bagusan di kasi filtur story seperti di whatsApp,2021-03-07T15:40:19Z,0,en,1
f20962c6-f7b2-4dee-9862-8f0894f60b03,telegram,primary_dataset,telegram_playstore,"Bagus aplikasinya bisa kalah sama wa,tapi kurang fitur story nih kayak WhatsApp sama Instagram,Ditunggu update-an terbarunya Minnn Ganbate ( )",2021-03-07T13:29:38Z,1,en,1
972226b7-9bc2-483b-bd7d-1406db0247e5,telegram,primary_dataset,telegram_playstore,"Bagus tapi lain kali kalau uptade kita nya pas baru gabung gk ada tulisan ""Keisha bergabung""dan tidak ada no yang kita simpen di WhatsApp ya soalnya privasi",2021-03-07T12:53:38Z,2,en,1
9c83f139-a65c-47d4-99df-affe3e07737e,telegram,primary_dataset,telegram_playstore,"Aplikasi telegram ini bagus banget, tp tolong kasih vitur status/story ya biar kita pengguna whatsapp bisa pindah ke telegram hehe, soalnya telegram lengkap dan bagus bngt fiturnya, the besttt",2021-03-06T20:10:33Z,4,en,1
8719b64f-8bba-4fc8-a75d-4a2e1017c821,telegram,primary_dataset,telegram_playstore,"Dah dari thun 2017 pake ini, lumayan top lah.. Cuma gak bisa buat status kya aplikasi sebelah.. Kalau buat kirim data dan grup top markotop",2021-03-06T20:07:35Z,0,en,1
4a52d37c-5444-42dc-aa76-50549e310688,telegram,primary_dataset,telegram_playstore,"Saya berharap Telegram bisa membuat Story, kaya WhatsApp",2021-03-06T17:45:01Z,0,en,1
3432b09c-9694-41d4-8755-32b4aec3e1e6,telegram,primary_dataset,telegram_playstore,"Ni apk kek WhatsApp, w download ni gegara w main rp (roleplayer) yg mau login trus tiba"" muncul kata/pesan kek gt tuh di sruh nunggu beberapa menit/jam, nah kalau kln dh apus akun 3/4 kln bakal kena banned, dn sruh nunggu sampe 1 Minggu",2021-03-06T13:56:59Z,0,en,1
098240f4-1860-41ec-8556-d6eecd982db6,telegram,primary_dataset,telegram_playstore,Aplikasi chat yang sewajarnya seperti aplikasi chat seharusnya. Tidak melulu harus dipantengin seperti whatsapp 24 jam lihat lihat status orang. Ini kan chat app bukan sosmed terimakasih,2021-03-06T06:43:57Z,5,en,1
681e6f55-2d23-435a-9df1-73ca6d7ed03d,telegram,primary_dataset,telegram_playstore,Cara pindah penyimpanan ke memori card gimana ?,2021-03-05T20:54:52Z,0,en,1
87c28c6d-e103-4305-8d58-fd7d9f554a90,telegram,primary_dataset,telegram_playstore,"Saya kasih bintang 4. Mau ngasi saran ni min dari NCTzen & EXO-l tolong dong di tambahin story nya kaya whatsapp gitu. Pasti deh tambah ramai yang pakai seperti memakai whatsapp. Yang awalnya cuma sedikit jadi banyak yang pakai karna banyak fitur"" yang bikin nyaman.. Kalau di adakan story saya akan kasih BINTANG 5!!",2021-03-05T17:43:23Z,503,en,1
d333b3a3-93ef-43a8-929d-cffe292cbbf2,telegram,primary_dataset,telegram_playstore,Di daerahku jika signal kurang mendukung ini juga pakai wifi tetangga,2021-03-04T17:08:45Z,0,en,1
8a4e6fcf-c48d-4281-b1b4-6467038f3cc3,telegram,primary_dataset,telegram_playstore,"Awalnya diajak temen pake aplikasi ini, dan menyenangkan.. lancar.. emoji hidup dan lucu2 dan yg ptg srpertinya lbh irit di pemakaian data",2021-03-03T20:41:25Z,1,en,1
55e10df5-ea12-4103-9a62-334d94de97b1,telegram,primary_dataset,telegram_playstore,"apk nya bagus banget, kalo di sini ada story fix aku pindah dari apk sebelah, oh iya yang komen pake ! banyak buat apa sih",2021-03-03T14:14:41Z,3,en,1
1f3d2006-2878-4b1b-85df-a14fafc8b140,telegram,primary_dataset,telegram_playstore,"Kok lawan chat bs menghapus chat kita juga,harusnya kan itu privacy kita",2021-03-02T15:08:05Z,0,en,1
79fc9729-ed49-4336-8cbc-df815a6df559,telegram,primary_dataset,telegram_playstore,"Aplikas ini sangat hebat bagus dan keren, saya jadi punya banyak teman wanita setelah menggunakan aplikasi ini, terimakasih whatsapp.",2021-03-02T13:48:29Z,0,en,1
f7862ca4-07a2-45c1-a1d7-fbae8ad07107,telegram,primary_dataset,telegram_playstore,"Andai WhatsApp bisa kek gini pasti keren banget,dan andikan telegram udah punya fitur status udah tambah keren pasti ,moga nanti ada fitur nya kek gitu yeh",2021-03-02T10:52:34Z,4,en,1
850f3fce-00eb-4424-90f9-e2733595e884,telegram,primary_dataset,telegram_playstore,Tolong donk TELEGRAM nya kalo bisa di kasih status ya kali TELEGRAM se aestetic itu ga ada status nya malu sama whatsapp wkwkwkwk.......,2021-03-02T07:59:59Z,0,en,1
f1d2eee2-5efc-450e-8a2e-923c103ecb70,telegram,primary_dataset,telegram_playstore,"bagus apknya,saran saya tambahin fitur snap kaya di whatsapp biar lebih lengkap",2021-03-01T20:37:03Z,0,en,1
60d25d78-ec5d-4740-a302-af8dd7d55d14,telegram,primary_dataset,telegram_playstore,Ayo pindah ke telegram dari WA!!,2021-03-01T08:10:32Z,0,en,1
92e00847-53df-4a57-a383-a9b41d3e67db,telegram,primary_dataset,telegram_playstore,"Aplikasi sudah bagus, tolong tambah fitur story seperti WhatsApp",2021-02-28T23:41:12Z,0,en,1
b6a328a0-2192-42a7-9d70-d6f483f3432a,telegram,primary_dataset,telegram_playstore,"kalo telegram bisa memberikan fitur status saya yakin pasti telegram bisa gantiin WhatsApp pasti itu dan kalo bisa si sama bisa vc lebih dari 2 orang , tapi yang penting si status itu ok??",2021-02-28T17:51:05Z,3,en,1
f0615789-7dcb-4b12-8088-313608fe0a0b,telegram,primary_dataset,telegram_playstore,"apknya bagus bet, setiap sticker dapat satu set pokoknya apk ini the best banget, tapi kenapa Telegram aku jadi error and kalo ngirim pesan ke gc ntuh lama banget masuknya, btw buat anak rp yg lapaknya di WA/line sini pindah ke tele aj nyari fambest nya gampang + tikelnya dapet satu set, mksh smsm",2021-02-28T17:45:05Z,0,en,1
b9e62a07-cab1-46e0-b28f-ab57a0e3a219,telegram,primary_dataset,telegram_playstore,Telegram ini sangat bagus untuk main Rp kayak saya tapi kenapa y waktu saya donlowd ulang telegram itu g bisa padahal udh pake data dan wifi,2021-02-28T15:52:49Z,0,en,1
35d1f92e-9579-4771-88d4-7c7cf8021013,telegram,primary_dataset,telegram_playstore,Apk nya bgus bngt njirr coba aja apk ini ada fitur story nya bakalan gw hapus whatsApp,2021-02-28T13:11:18Z,0,en,1
9e686305-0ec7-4bae-ae4a-6a5692ffc2f8,telegram,primary_dataset,telegram_playstore,"Aplikasi nya bagus bangetttt, tapi kenapa saya kasih bintang 4? Karena saya mau riquest ada fitur membuat status seperti WhatsApp jadi kalau sudah lengkap begitu wahh semua orang pada suka, oke terimakasih.",2021-02-28T11:17:55Z,1,en,1
8237126b-2873-4432-aee8-ad3a2bc62e4d,telegram,primary_dataset,telegram_playstore,"PLEASE THE TELEGRAM APP TO ADD FEATURES TO MAKE STATUS LIKE WHATSAPP, THANK YOU :)",2021-02-28T10:54:27Z,0,en,1
ba5eed2e-a896-46e6-bbb7-d5d4ad4c0303,telegram,primary_dataset,telegram_playstore,tolong telegram dibuat seperti Whatsapp dibuat kita bisa buat status,2021-02-27T23:46:54Z,0,en,1
1ff50ba6-9bf5-4296-9593-26b8c1ba676e,telegram,primary_dataset,telegram_playstore,Gw lebih mending telegram dari pada whatapp. Di telegram ada bot nya. Di whatsapp kagak ada,2021-02-27T21:22:46Z,0,en,1
ff199742-904d-42e0-9244-7c692d59cdd0,telegram,primary_dataset,telegram_playstore,Tambahin fitur story dong kaya whatsapp gitu,2021-02-27T17:23:33Z,0,en,1
5e58edfb-81f8-429f-9c2d-26da12fc0af5,telegram,primary_dataset,telegram_playstore,Itu yang suka bilang kok kalo pake Wifi lelet kalo pake Data cepet mungkin karena wifi kamu yg lagi lelet atau lagi Eror atau ada Ganguan kan kita nggak tau buktinya saya pake Wifi biasa aja tuh.......,2021-02-27T07:02:33Z,5,en,1
d563dd56-04e7-4a7f-a8dd-8cbbb508ad24,telegram,primary_dataset,telegram_playstore,"saya rasa kalo ada fitur ""Status"" pada aplikasi telegram ini pasti bakal makin banyak yg pake dan pindah ke apk ini, Semoga update berikutnya ada fitur Buat Status/Story",2021-02-27T06:26:09Z,8,en,1
b3c02d2f-40c9-4c08-a1cc-446e99053511,telegram,primary_dataset,telegram_playstore,"Buat telegram apk ini udah bagus ,tolong tambahkan fitur status ,kaya di instagram, whatsAap, facebook , biar enak gitu ,dengerin saran saya ,pasti pengguna telegram lainya juga pada setuju",2021-02-26T21:23:43Z,0,en,1
9a6c7627-3e93-45ec-b485-0b76f37e9ee0,telegram,primary_dataset,telegram_playstore,"Iya bagus, tapi kenapa saat saya mendaftar untuk ngetg Kode Verifikasi nya tdk datang, tapi saat saya uninstal telegramnya malah kode nya masuk berkali"" Ini saya instal lagi, tetapi dari tdi tdk ada, tolong perbaiki Makasih",2021-02-26T20:10:39Z,65,en,1
31ac2751-267f-473f-b2a2-2f242e3d6048,telegram,primary_dataset,telegram_playstore,Bagus banget kek whatsapp bagus banget yg belom coba cobain deh rasa nya ah mantap yg bilang lemot apa dan apa paling tele nya lagi lemot gtu malah enak tele engga ambil data,2021-02-26T20:08:16Z,2,en,1
c876a035-b375-4634-9fea-b7a51ea53f64,telegram,primary_dataset,telegram_playstore,"Aplikasinya bagus sih,cuma blm ada fitur story seperti whatsapp atau instagram",2021-02-26T15:58:20Z,0,en,1
93e56e75-35fd-45ed-9fe2-28efa8b3c518,telegram,primary_dataset,telegram_playstore,Much better than Whatsapp.,2021-02-26T15:35:16Z,0,en,1
488f1e21-563e-4200-a835-d5c37d20e451,telegram,primary_dataset,telegram_playstore,This is good. I like both this apps and WhatsApp. Thank you very much.,2021-02-26T00:24:48Z,0,en,1
92c81a04-3c5b-48f5-ac01-64888ec517ad,telegram,primary_dataset,telegram_playstore,Gara gara wa bermasalah soal privasi jadi pindah ke sini dah,2021-02-25T14:26:38Z,0,en,1
a8907164-6da1-44e4-99c6-f93e276c8149,telegram,primary_dataset,telegram_playstore,Saya Mohon Kepada Pihak Telegram untuk Menambahkan Fitur Lagi Fitur Tersebut Adalah Fitur Story / Status Seperti Di WhatsApp Messenger,2021-02-25T10:08:11Z,0,en,1
465d1f3b-4cbd-4784-9742-2c81ad0f1ed4,telegram,primary_dataset,telegram_playstore,Tambah fitur seperti status di WhatsApp dong omo,2021-02-25T00:18:51Z,0,en,1
4a697dc5-0fd7-401f-87c6-d74b9157dfbb,telegram,primary_dataset,telegram_playstore,Bagus Tapi gak bisa download drakor ghost... Yg ada cuma foto sama biodata'y aja...,2021-02-24T13:34:12Z,0,en,1
24d6fe55-a61a-4756-a155-b9ef4aa07627,telegram,primary_dataset,telegram_playstore,tanpa minta data kita...aman,2021-02-24T07:26:23Z,0,en,1
b5409c4d-24f8-4bae-9334-1de5ef356d99,telegram,primary_dataset,telegram_playstore,Sosmed yg tidak makan storage data yg banyak.,2021-02-24T05:32:22Z,0,en,1
8d26b219-bcb6-4ce0-bedb-4c5a6be57299,telegram,primary_dataset,telegram_playstore,Lanjutkan.. Cuma Kurang 1 Dari Sekian Fitur.. Yaitu Gak Ad Bikin Story.. Coba Aja Bisa Bikin Story.. Pasti Sebelah Pada Pindah Kesini.. :),2021-02-23T19:54:20Z,0,en,1
afcb482d-7378-4fdc-bb53-12491756c163,telegram,primary_dataset,telegram_playstore,"hi developer, you are very good at making telegram applications, its features are very complete and I really like it. but one, can you remove the bio copy feature? Thank you in advance and sorry if it's a hassle, excited to update this application so that it becomes cooler and better!",2021-02-23T18:01:51Z,0,en,1
4dfd073b-525b-4604-ac01-3b620f1524ee,telegram,primary_dataset,telegram_playstore,helo gais kalian harus donload ya kalok ndak donload kalian nyesel loh oiya nama saya sintiya bisa di panggil tiya disini saya donload pakek data loh,2021-02-23T14:03:55Z,0,en,1
cb82654e-66a2-4e04-a2c4-50669d672574,telegram,primary_dataset,telegram_playstore,Penghuni WA pindah ke sini. Serr,2021-02-23T11:12:57Z,0,en,1
d7f74023-935a-4533-a6f4-89fd2150824d,telegram,primary_dataset,telegram_playstore,"kak aku kasi dikit dulu y, bisa ngak kak tele di kasih fitur story kayak whatsapp , nanti kalo dah ada fitur story, tak kasih bintang 5 kiw",2021-02-23T09:36:24Z,0,en,1
aa551292-d093-4ca1-b314-c20018fa7011,telegram,primary_dataset,telegram_playstore,Di bikin kek WhatsApp dong ada statusnya biar makin seru saran aja sih tapi,2021-02-22T22:34:40Z,0,en,1
64128026-fa42-40eb-86d1-5c1f2f642705,telegram,primary_dataset,telegram_playstore,"kenapa telegram memakai lebih banyak data , jadi penyimpanan sy penuh tolong diperbaiki lagi and tambahkan fitur story terimakasih. sukses!!!",2021-02-22T21:36:47Z,0,en,1
5b0fab45-ce97-4955-b6f3-2a990c063e0f,telegram,primary_dataset,telegram_playstore,"Please add story like Whatsapp, this is a great app.. Thank you.",2021-02-22T17:48:43Z,0,en,1
d6a18925-308f-4dd7-a745-b4b24d4614b0,telegram,primary_dataset,telegram_playstore,"yg rating apk ini lemot,woyyy jaringan lu lancar kagaa kok nyalahin tele ngajak berantem?oh iya tolong y tele itw dikasih fitur status kek WhatsApp",2021-02-22T08:04:50Z,0,en,1
b4935f68-d4a0-4f23-8950-d8086b9f789b,telegram,primary_dataset,telegram_playstore,"Punten, please kasih fitur story seperti whatsapp and instagram",2021-02-21T23:46:15Z,0,en,1
9814dc34-39df-4028-b857-ad5c274f98b0,telegram,primary_dataset,telegram_playstore,Sy kasih bintang 3 ntar kalo udah di perbarui ada story nya kaya WhatsApp sy bakal kasih bintang 5 terimakasih,2021-02-21T16:25:45Z,0,en,1
38c9ed99-0388-454c-8286-0ba752d0af6c,telegram,primary_dataset,telegram_playstore,Lebih keren dibanding Whatsapp,2021-02-20T22:59:33Z,0,en,1
01b786ab-45a1-4ad0-8967-ffc15765068c,telegram,primary_dataset,telegram_playstore,this app soo good from now i can read a 18 manga in nhentai bot thanks telegram get better good nex time,2021-02-20T20:13:58Z,0,en,1
ffac02da-fc07-4a7c-837c-942fecdde275,telegram,primary_dataset,telegram_playstore,"Aplikasinya bagus, agak mirip sama WhatsApp dikit, aplikasi ini sangat berguna untuk/belajar/download video dari tiktok intinya banyak deh ke gunaannya yang bilang ini gk berguna mungkin mereka gk bisa ngegunain ni aplikasi sekian terima Levi",2021-02-20T19:50:39Z,0,en,1
1d78bc33-37ce-43f4-b31e-2b165503bf74,telegram,primary_dataset,telegram_playstore,gara gara wasap kemaren heboh. saya pindah telegram mantab,2021-02-20T16:51:26Z,0,en,1
1ed5aea9-363a-4a52-a5ad-2d33a3a46b2e,telegram,primary_dataset,telegram_playstore,"Hello Telegram Developer, video playback should be possible, you don't have to wait until it's finished downloading all video files, to save internet data and save data storage locations... tq",2021-02-20T11:40:27Z,0,en,1
8e7c6581-d445-4f2e-969c-71eb0af8670a,telegram,primary_dataset,telegram_playstore,Bagus bgt sih asli. Tpi gw baru make 1 hari ko ga bisa make lgi. Menghubungkan trus. Pdhl ad paket. Data jga nyala. Ko ga bisa di buka. Di stu ad dta penting wee. Pliss cra nya gmna biar ga ke gtuu,2021-02-20T11:29:13Z,2,en,1
5f632e1c-8ebc-4929-a41c-d2518c23ccdd,telegram,primary_dataset,telegram_playstore,Coba dibuat ada story Telegram kyk WhatsApp pasti bagus,2021-02-20T06:50:46Z,0,en,1
2240b5bd-d9c6-4e68-a7c2-f39edc7363c5,telegram,primary_dataset,telegram_playstore,FIKS TAMBAHIN FITUR SNAP/STORY GAS PINDAH KE TELE!,2021-02-19T22:33:08Z,0,en,1
ccb5edb5-f203-46a2-8174-2352e4fb35b5,telegram,primary_dataset,telegram_playstore,Kalo semua isi wa ada di telegram Fiks pindah apk wkwkwk,2021-02-19T20:04:18Z,0,en,1
a5715133-8585-4fc7-9f0f-668d3ed6ba10,telegram,primary_dataset,telegram_playstore,Kasih story dong kyk whatsapp,2021-02-19T19:06:01Z,0,en,1
8ca56057-902a-4232-85ad-3f3f8bb50c07,telegram,primary_dataset,telegram_playstore,Saya harap facebook tidak membeli telegram,2021-02-17T18:28:01Z,0,en,1
a39f24a8-d55d-44f7-9203-f735c2c422b4,telegram,primary_dataset,telegram_playstore,"Aplikasi bagus jujur ini lebih berguna daripada whatsapp,tapi cuma kurang fitur statusnya aja lengkap dah tu",2021-02-17T04:38:17Z,0,en,1
13ac4f59-05d4-4f17-9681-dabeb1f60cdc,telegram,primary_dataset,telegram_playstore,"apknya bagus, lebih bagus lagi ada fitur story. woah langsung pada pindah dijamin",2021-02-17T01:24:55Z,0,en,1
76912e97-81f0-4938-b919-f59cd18a76a0,telegram,primary_dataset,telegram_playstore,"Very cool application !! , But I hope that the latest updates will have a story feature like WhatsApp !!!",2021-02-16T21:44:28Z,1,en,1
cc91864d-6fbf-4c79-92d2-97951596c38d,telegram,primary_dataset,telegram_playstore,"aplikasi nya lengkap dan bagus , tapi kalo boleh saya tambahkan,mungkin akan lebih lengkap lagi kalau ada fitur story seperti WhatsApp. terimakasih",2021-02-16T19:17:41Z,0,en,1
